Country,Iso_code,Date,Total_vaccinations,People_vaccinated,People_fully_vaccinated,Daily_vaccinations_raw,Daily_vaccinations,Total_vaccinations_per_hundred,People_vaccinated_per_hundred,People_fully_vaccinated_per_hundred,Daily_vaccinations_per_million,Vaccines,Source_name,Source_website,,,,,,,,,,,,
Slovakia,SVK,2021-01-10,25356,25356,,3045,4226,0.46,0.46,,774,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-11,29411,29411,,4055,4202,0.54,0.54,,770,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-12,39977,39977,,10566,5650,0.73,0.73,,1035,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-13,46727,46727,,6750,5730,0.86,0.86,,1050,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-14,54183,54183,,7456,5789,0.99,0.99,,1060,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-15,62037,62037,,7854,5905,1.14,1.14,,1082,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-16,63399,63399,,1362,5870,1.16,1.16,,1075,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-17,63453,63453,,54,5442,1.16,1.16,,997,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-18,72256,71674,582,8803,6121,1.32,1.31,0.01,1121,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-19,80172,79129,1043,7916,5742,1.47,1.45,0.02,1052,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-20,88054,86146,1908,7882,5904,1.61,1.58,0.03,1081,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-21,95373,92817,2556,7319,5884,1.75,1.7,0.05,1078,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-22,102143,99454,2689,6770,5729,1.87,1.82,0.05,1049,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-23,102419,99730,2689,276,5574,1.88,1.83,0.05,1021,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-24,102419,99730,2689,0,5567,1.88,1.83,0.05,1020,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-25,111380,106398,4982,8961,5589,2.04,1.95,0.09,1024,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-26,118608,113371,5237,7228,5491,2.17,2.08,0.1,1006,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-27,125671,120162,5509,7063,5374,2.3,2.2,0.1,984,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-28,135381,128351,7030,9710,5715,2.48,2.35,0.13,1047,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-29,147180,137817,9363,11799,6434,2.7,2.52,0.17,1178,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-30,148572,139206,9366,1392,6593,2.72,2.55,0.17,1208,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-01-31,148853,139319,9534,281,6633,2.73,2.55,0.17,1215,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-02-01,160613,148170,12443,11760,7033,2.94,2.71,0.23,1288,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-02-02,172870,156982,15888,12257,7752,3.17,2.88,0.29,1420,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-02-03,184575,166357,18218,11705,8415,3.38,3.05,0.33,1541,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-02-04,198996,175227,23769,14421,9088,3.64,3.21,0.44,1665,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-02-05,213909,183473,30436,14913,9533,3.92,3.36,0.56,1746,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-02-06,216693,185561,31132,2784,9732,3.97,3.4,0.57,1783,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-02-07,216873,185741,31132,180,9717,3.97,3.4,0.57,1780,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-02-08,227792,192778,35014,10919,9597,4.17,3.53,0.64,1758,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovakia,SVK,2021-02-09,242193,199752,42441,14401,9903,4.44,3.66,0.78,1814,Pfizer/BioNTech,Ministry of Health,https://github.com/Institut-Zdravotnych-Analyz/covid19-data,,,,,,,,,,,,
Slovenia,SVN,2020-12-27,5820,5820,,,,0.28,0.28,,,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2020-12-28,7366,7366,,1546,1546,0.35,0.35,,744,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2020-12-29,8467,8467,,1101,1324,0.41,0.41,,637,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2020-12-30,8903,8903,,436,1028,0.43,0.43,,494,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2020-12-31,10563,10563,,1660,1186,0.51,0.51,,570,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-01,10684,10684,,121,973,0.51,0.51,,468,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-02,11088,11088,,404,878,0.53,0.53,,422,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-03,11643,11643,,555,832,0.56,0.56,,400,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-04,12733,12733,,1090,767,0.61,0.61,,369,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-05,15151,15151,,2418,955,0.73,0.73,,459,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-06,20253,20253,,5102,1621,0.97,0.97,,780,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-07,25492,25492,,5239,2133,1.23,1.23,,1026,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-08,28680,28680,,3188,2571,1.38,1.38,,1237,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-09,28928,28928,,248,2549,1.39,1.39,,1226,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-10,28929,28929,,1,2469,1.39,1.39,,1188,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-11,29413,29413,,484,2383,1.41,1.41,,1146,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-12,31178,31178,,1765,2290,1.5,1.5,,1102,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-13,35802,35802,,4624,2221,1.72,1.72,,1068,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-14,42423,42423,,6621,2419,2.04,2.04,,1164,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-15,47177,47177,,4754,2642,2.27,2.27,,1271,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-16,47501,47501,,324,2653,2.28,2.28,,1276,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-17,47505,47505,,4,2654,2.29,2.29,,1277,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-18,47732,47567,165,227,2617,2.3,2.29,0.01,1259,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-19,49761,48116,1645,2029,2655,2.39,2.31,0.08,1277,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-20,54301,49276,5025,4540,2643,2.61,2.37,0.24,1271,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-21,58676,50617,8059,4375,2322,2.82,2.43,0.39,1117,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-22,60832,51832,9000,2156,1951,2.93,2.49,0.43,938,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-23,61542,52067,9475,710,2006,2.96,2.5,0.46,965,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-24,61691,52083,9608,149,2027,2.97,2.51,0.46,975,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-25,61700,52087,9613,9,1995,2.97,2.51,0.46,960,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-26,63477,52175,11302,1777,1959,3.05,2.51,0.54,942,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-27,68261,52455,15806,4784,1994,3.28,2.52,0.76,959,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-28,74186,52946,21240,5925,2216,3.57,2.55,1.02,1066,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-29,78659,53475,25184,4473,2547,3.78,2.57,1.21,1225,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-30,78763,53480,25283,104,2460,3.79,2.57,1.22,1183,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-01-31,78765,53480,25285,2,2439,3.79,2.57,1.22,1173,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-02-01,78811,53493,25318,46,2444,3.79,2.57,1.22,1176,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-02-02,79920,53509,26411,1109,2349,3.84,2.57,1.27,1130,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-02-03,84524,53652,30872,4604,2323,4.07,2.58,1.48,1117,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-02-04,91557,54262,37295,7033,2482,4.4,2.61,1.79,1194,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-02-05,97005,54595,42410,5448,2621,4.67,2.63,2.04,1261,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-02-06,97605,54628,42977,600,2692,4.69,2.63,2.07,1295,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-02-07,97605,54628,42977,0,2691,4.69,2.63,2.07,1294,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-02-08,98005,55028,42977,400,2742,4.71,2.65,2.07,1319,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Slovenia,SVN,2021-02-09,98124,55116,43008,119,2601,4.72,2.65,2.07,1251,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats,,,,,,,,,,,,
Spain,ESP,2021-01-04,82834,82834,,,,0.18,0.18,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-05,139339,139339,,56505,56505,0.3,0.3,,1209,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-06,,,,,45248,,,,968,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-07,207323,207323,,,41496,0.44,0.44,,888,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-08,277976,277976,,70653,48786,0.59,0.59,,1043,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-09,,,,,47569,,,,1017,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-10,,,,,46759,,,,1000,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-11,406091,406091,,,46180,0.87,0.87,,988,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-12,488122,488122,,82031,49826,1.04,1.04,,1066,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-13,581638,581638,,93516,58330,1.24,1.24,,1248,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-14,676186,676186,,94548,66980,1.45,1.45,,1433,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-15,768950,768950,,92764,70139,1.64,1.64,,1500,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-16,,,,,70181,,,,1501,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-17,,,,,70223,,,,1502,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-18,897942,895627,2315,,70264,1.92,1.92,0,1503,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-19,966097,956756,9341,68155,68282,2.07,2.05,0.02,1460,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-20,1025937,1010295,15642,59840,63471,2.19,2.16,0.03,1358,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-21,1103301,1054245,49056,77364,61016,2.36,2.25,0.1,1305,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-22,1165825,1097369,68456,62524,56696,2.49,2.35,0.15,1213,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-23,,,,,55680,,,,1191,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-24,1237593,1148895,88698,,54664,2.65,2.46,0.19,1169,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-25,1291216,1167519,123697,53623,56182,2.76,2.5,0.26,1202,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-26,1356461,1183395,173066,65245,55766,2.9,2.53,0.37,1193,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-27,1395618,1202859,192759,39157,52812,2.98,2.57,0.41,1130,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-28,1474189,1222323,251866,78571,52984,3.15,2.61,0.54,1133,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-29,,,,,50484,,,,1080,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-30,,,,,51790,,,,1108,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-01-31,1609261,1251369,357892,,53095,3.44,2.68,0.77,1136,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-02-01,1673054,1254535,418519,63793,54548,3.58,2.68,0.9,1167,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-02-02,1764778,1265800,498978,91724,58331,3.77,2.71,1.07,1248,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-02-03,1865342,1279220,586122,100564,67103,3.99,2.74,1.25,1435,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-02-04,1988160,1305251,682909,122818,73424,4.25,2.79,1.46,1570,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-02-05,,,,,72558,,,,1552,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
Spain,ESP,2021-02-06,,,,,71691,,,,1533,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210209.ods,,,,,,,,,,,,
